Coder_ID,Pair_type,Word_ID,Pair_ID,Word,POS,Note,I_Feel,They_Feel,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Add_Row,Distinctiveness,Relatedness,I_Am,I_Am_Q1,I_Am_Q2,Meaning_label
3,noun-adj,216,89,heartbroken,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,217,89,broken-hearted,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,10005,89,heartbreaking,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,218,90,bummer,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,219,90,bummed,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,220,91,burden,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,221,91,burdened,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,not sure,no,yes,1
3,noun-adj,222,92,calmness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,223,92,calm,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,224,93,caution,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,225,93,cautious,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,226,94,challenge,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,227,94,challenged,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,228,94,challenging,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,229,95,charm,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,230,95,charmed,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,231,96,cheating,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,232,96,cheated,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,233,97,cheer,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,234,97,cheerful,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,235,97,cheerless,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1085,589,cheered,adjective,cheerful could work better,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,236,98,delight,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,237,98,delighted,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,238,98,delightful,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,239,99,chilliness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,240,99,chilly,adjective,physically cold,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,yes,yes,,yes,no,acceptable,yes,no,1
3,noun-adj,240,99,chilly,adjective,unfriendly/unwelcoming,not sure,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,unacceptable,yes,no,2
3,noun-adj,241,100,cliché,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,242,100,cliché-ridden,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,772,110,composedness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,773,110,composed,adjective,,acceptable,acceptable,yes,yes,unacceptable,yes,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,774,111,conceit,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,775,111,conceited,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,776,113,condescension,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,777,113,condescending,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,778,116,confound,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,779,116,confounding,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,780,117,confrontation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,781,117,confronted,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,782,122,contrast,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,783,122,contrary,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,784,125,convince,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,785,125,convinced,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,786,128,courage,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,787,128,courageous,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,788,129,cowardness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,789,129,coward,adjective,,unacceptable,unacceptable,no,yes,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,790,129,cowardly,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,791,131,craft,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,792,131,crafty,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,793,136,cruelty,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,794,136,cruel,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,798,149,depression,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,799,149,depressed,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,800,152,desperation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,801,152,desperate,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,802,156,detest,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,803,156,detestable,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,804,156,detesting,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,805,157,deviance,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,806,157,devious,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,807,161,dimness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,808,161,dim,adjective,gloomy/disheartening,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,1
3,noun-adj,808,161,dim,adjective,"to make lower, not as bright",unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,yes,,yes,no,unacceptable,yes,no,2
3,noun-adj,809,162,dirt,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,810,162,dirty,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,811,166,discomfort,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,812,166,discomforting,adjective,discomfort could work better,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,813,171,disgrace,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,814,171,disgraceful,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,yes,no,no,,,,acceptable,yes,no,1
3,noun-adj,815,171,disgraced,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,816,174,disinterest,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,817,174,disinterested,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,818,177,displeasure,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,819,177,displeased,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,820,182,distraction,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,821,182,distracted,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,822,186,dizziness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,823,186,dizzy,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,824,189,doubt,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,825,189,doubtful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,826,190,downheartedness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,827,190,downhearted,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,828,192,dream,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,829,192,dreamy,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,830,196,dumb,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,831,196,dumbstruck,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,832,196,dumbfounded,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,833,197,eagerness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,834,197,eager,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,835,202,elation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,836,202,elated,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,837,212,enjoyment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,838,212,enjoyable,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,839,214,enrapturement,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,840,214,enraptured,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,841,214,enrapturing,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,842,216,envy,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,843,216,envious,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,846,229,fervency,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,847,229,fervent,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,yes,1
3,noun-adj,848,230,fierceness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,849,230,fierce,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,851,231,fine,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,852,232,fire,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,853,232,firing,adjective,fired up could work better,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,854,237,flavour,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,855,237,flavourless,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,856,238,fluster,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,857,238,flustered,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,yes,no,,,,acceptable,no,yes,1
3,noun-adj,858,239,flutter,noun,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,,,,
3,noun-adj,859,239,fluttering,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,860,240,focus,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,861,240,focused,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,862,245,forlornness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,863,245,forlorn,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,864,246,frailty,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,865,246,frail,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,yes,no,no,,,,acceptable,yes,no,1
3,noun-adj,866,247,franticness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,867,247,frantic,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,868,249,freshness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,869,249,fresh,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,870,253,fright,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,871,253,frightened,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,872,253,frightening,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,873,257,fury,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,875,257,furious,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,877,257,infuriated,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,878,263,gladness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,879,263,glad,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,880,266,glory,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,881,266,glorifying,adjective,glorified might make more sense here,unacceptable,unacceptable,no,no,acceptable,no,yes,no,yes,no,no,,,,unacceptable,yes,no,1
3,noun-adj,882,266,glorified,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,yes,no,no,,,,acceptable,no,yes,1
3,noun-adj,883,266,glorious,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,yes,no,no,,,,acceptable,yes,no,1
3,noun-adj,884,268,gratefulness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,885,268,grateful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,887,269,grave,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,unacceptable,unsure,unsure,1
3,noun-adj,888,270,greatness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,889,270,great,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,890,276,guilt,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,891,276,guilty,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,892,279,hardness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,893,279,hard,adjective,difficulty,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,1
3,noun-adj,893,279,hard,adjective,"texture, not soft",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,2
3,noun-adj,894,284,heat,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,895,284,heated,adjective,"slang, to be upset",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,yes,1
3,noun-adj,895,284,heated,adjective,physically feeling warm,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,no,acceptable,no,yes,2
3,noun-adj,896,288,honesty,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,897,288,honest,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,898,289,honor,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,899,289,honorable,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,900,303,indignation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,901,303,indignant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,902,306,innocence,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,903,306,innocent,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,906,311,interest,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,907,311,interested,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,908,311,uninterested,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,909,311,interesting,adjective,,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,912,321,joke,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,913,321,joking,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,914,322,jolly,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,915,322,jolly,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,916,324,jubilation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,917,324,jubilant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,918,325,judgment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,919,325,judging,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,920,328,kindness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,921,328,kind,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,922,332,lethargy,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,923,332,lethargic,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,924,345,madness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,925,345,mad,adjective,angry,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,no,yes,acceptable,yes,no,1
3,noun-adj,925,345,mad,adjective,"british slang, mentally ill or deranged",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,no,yes,acceptable,yes,no,2
3,noun-adj,926,347,mellowness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,927,347,mellow,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,928,354,mockery,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,929,354,mocking,adjective,mocked could work better,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,930,357,mood,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,931,357,moody,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,932,359,mourning,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,933,359,mournful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,936,365,need,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,937,365,needed,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,938,365,needy,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,941,369,niceness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,942,369,nice,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,943,373,oddness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,944,373,odd,adjective,"odd - weird, strange",acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,yes,no,1
3,noun-adj,944,373,odd,adjective,odd - uneven,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,unacceptable,yes,no,2
3,noun-adj,945,374,offense,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,946,374,offended,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,949,393,pleasantness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,950,393,pleasant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,951,393,unpleasant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,yes,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,952,394,pleasure,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,953,394,pleased,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,954,399,protection,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,955,399,protective,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,956,400,pride,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,957,400,proud,adjective,"to be proud of someone, pleased",acceptable,acceptable,yes,yes,unacceptable,no,no,no,yes,no,yes,,yes,no,acceptable,no,yes,1
3,noun-adj,957,400,proud,adjective,vain/ego,acceptable,acceptable,yes,yes,unacceptable,no,no,no,yes,no,yes,,yes,no,acceptable,no,yes,2
3,noun-adj,958,404,question,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,959,404,questionable,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,960,404,questioning,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,961,412,relief,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,962,412,relieved,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,965,426,ridicule,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,966,426,ridiculous,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,967,430,satisfaction,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,968,430,satisfied,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,969,434,security,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,970,434,secure,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,971,442,sex,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,972,442,sexy,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,973,448,shudder,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,974,448,shuddering,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,yes,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,975,452,significance,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,976,452,significant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,977,456,softness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,978,456,soft,adjective,"physically soft, texture",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,1
3,noun-adj,978,456,soft,adjective,"mentall/emotionally, softy spot",acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,yes,,yes,no,acceptable,yes,no,2
3,noun-adj,979,459,somberness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,980,459,somber,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,981,462,specialty,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,982,462,special,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,983,464,spookiness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,984,464,spooky,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,985,469,strangeness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,986,469,strange,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,987,477,sweetness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,988,477,sweet,adjective,"nice/acting nice, pleasant",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,yes,no,1
3,noun-adj,988,477,sweet,adjective,tastewise,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,yes,no,2
3,noun-adj,989,479,tedium,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,990,479,tedious,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,993,486,thrill,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,994,486,thrilling,adjective,thrilled would work better,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
