Coder_ID,Pair_Type,Word_ID,Pair_ID,Korean_Word,POS,Note,I_Feel,I_Feel_Wordform,They_Feel,They_Feel_Wordform,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Wordform,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Unnamed: 21,Distinctiveness,Relatedness,I_Am,I_Am_Wordform,causing,caused,Meaning_label
3,verb-adj,809,355,압도된,adjective,,acceptable,압도된다고,acceptable,압도된다고,yes,no,acceptable,압도된다고,no,yes,no,no,no,no,,,,acceptable,압도된다,no,yes,1
3,verb-adj,810,355,압도하는,adjective,,acceptable,압도한다고,acceptable,압도한다고,yes,no,acceptable,압도한다고,no,yes,no,no,no,no,,,,acceptable,압도한다,yes,no,1
3,verb-adj,811,355,압도하다,verb,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,907,356,용감하다,adjective,,acceptable,용감하다고,acceptable,용감하다고,yes,yes,unacceptable,용감하다고,no,no,no,no,no,no,,,,acceptable,용감하다,no,no,1
3,noun-adj,908,356,용감함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,813,357,앙심,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,814,357,앙심을 품은,adjective,replace '은' to '는'; becomes verb in I AM part,unacceptable,앙심을 품는다고,unacceptable,앙심을 품는다고,no,no,unacceptable,앙심을 품는다고,no,no,no,no,no,no,,,,acceptable,앙심을 품는다,no,yes,1
3,noun-adj,910,358,용서,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,911,358,용서하는,adjective,용서' is not in domain of 'Feel'. it sounds awqward ,unacceptable,용서한다고,unacceptable,용서한다고,yes,no,unacceptable,용서한다고,no,no,no,no,no,no,,,,acceptable,용서한다,no,no,1
2,noun-adj,815,359,애,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,816,359,애달프다,adjective,,acceptable,애달프다고,acceptable,애달프다고,yes,no,unacceptable,애달프다고,no,no,no,no,no,no,,,,acceptable,애달프다,yes,yes,1
2,noun-adj,817,359,애달픔,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,818,359,애닯다,adjective,the same word as ‘애달프다’(규범 표기),acceptable,애닯다고,acceptable,애닯다고,yes,no,unacceptable,애닯다고,no,no,no,no,no,no,,,,acceptable,애닯다,yes,yes,1
3,noun-adj,913,359,우려,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,914,359,우려하는,adjective,,acceptable,우려한다고,acceptable,우려한다고,yes,no,unacceptable,우려한다고,no,no,no,no,no,no,,,,acceptable,우려한다,yes,no,1
3,noun-adj,916,360,우수,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,917,360,우수에 차다,adjective,우수에 찬다고' is more fluent to me rather than '우수에 차다고',acceptable,우수에 찬다고,acceptable,우수에 찬다고,yes,no,unacceptable,우수에 찬다고,no,no,no,no,no,no,,,,acceptable,우수에 찬다,no,no,1
3,no-pair,918,361,우습다,adjective,meaning as something is fun,acceptable,우습다고,acceptable,우습다고,yes,no,unacceptable,우습다고,no,yes,no,no,no,yes,,yes,no,acceptable,우습다,no,yes,1
3,no-pair,918,361,우습다,adjective,meaning as redicule someone,acceptable,우습다고,acceptable,우습다고,yes,yes,acceptable,우습다고,no,yes,no,no,no,yes,,yes,no,acceptable,우습다,no,no,2
2,noun-adj,821,362,애련,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,822,362,애련하다,adjective,searched the word on 표준국어대사전; becomes verb in I AM part,acceptable,애련하다고,acceptable,애련하다고,yes,yes,unacceptable,애련하다고,no,no,no,no,no,no,,,,acceptable,애련하다,yes,yes,1
3,noun-adj,919,362,우울하다,adjective,,acceptable,우울하다고,acceptable,우울하다고,yes,no,unacceptable,우울하다고,no,yes,no,no,no,no,,,,acceptable,우울하다,yes,yes,1
3,noun-adj,921,362,우울,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,823,363,애석,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,824,363,애석하다,adjective,Feel_question: object omitted,acceptable,애석하다고,acceptable,애석하다고,yes,yes,unacceptable,애석하다고,no,no,no,no,no,no,,,,acceptable,애석하다,yes,yes,1
3,verb-adj,922,363,우쭐하다,verb,,,,,,,,,,,,,,,,,,,,,,,
3,verb-adj,923,363,우쭐한,adjective,,acceptable,우쭐하다고,acceptable,우쭐하다고,yes,no,unacceptable,우쭐하다고,no,no,no,no,no,no,,,,acceptable,우쭐하다,no,no,1
3,noun-adj,925,364,우호,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,926,364,우호적인,adjective,Feel question: It can be seen as 'I am 우호적' and 'other one is 우호적 when object omitted ',acceptable,우호적이라고,acceptable,우호적이라고,yes,yes,unacceptable,우호적이라고,no,no,no,no,no,no,,,,acceptable,우호적이다,no,no,1
3,no-pair,827,366,애잔하다,adjective,,acceptable,애잔하다고,acceptable,애잔하다고,yes,no,acceptable,애잔하다고,no,yes,no,no,no,no,,,,acceptable,애잔하다,yes,yes,1
3,noun-adj,828,367,애정,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,829,367,애정어리다,adjective,closer to caused meaning.  ; they_feel and it_feel both 'I' think it is '애정어리다' to myself not evalueation of their feeling  ; I_am question: '그들의 사랑이 애정어리다' causing sentence,acceptable,애정어리다고,acceptable,애정어리다고,yes,no,unacceptable,애정어리다고,no,yes,no,no,no,no,,,,acceptable,애정어리다,no,no,1
3,noun-adj,830,367,애정하는,adjective,closer to 'I 애정 them'   ; Feel question: object omitted ,acceptable,애정한다고,acceptable,애정한다고,yes,no,unacceptable,애정한다고,no,no,no,no,no,no,,,,acceptable,애정한다,no,no,1
3,no-pair,834,370,애처롭다,adjective,,acceptable,애처롭다고,acceptable,애처롭다고,yes,no,acceptable,애처롭다고,no,yes,no,no,no,no,,,,acceptable,애처롭다,yes,yes,1
3,no-pair,932,370,웃기다,adjective,,acceptable,웃기다고,acceptable,웃기다고,yes,yes,acceptable,웃기다고,no,yes,no,no,no,no,,,,acceptable,웃기다,yes,yes,1
3,noun-adj,835,371,애통하다,adjective,,acceptable,애통하다고,acceptable,애통하다고,yes,no,unacceptable,애통하다고,no,yes,no,no,no,no,,,,acceptable,애통하다,yes,yes,1
3,noun-adj,836,371,애통함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,933,371,원망,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1424,371,원망하는,adjective,,acceptable,원망한다고,acceptable,원망한다고,yes,yes,unacceptable,원망한다고,no,no,no,no,no,no,,,,acceptable,원망한다,no,no,1
3,no-pair,935,372,원통하다,adjective,,acceptable,원통하다고,acceptable,원통하다고,yes,no,unacceptable,원통하다고,no,no,no,no,no,no,,,,acceptable,원통하다,yes,no,1
3,no-pair,839,373,약오르는,adjective,Feel question: '약오름' becuase of others but it can be omitted,acceptable,약오른다고,acceptable,약오른다고,yes,yes,acceptable,약오른다고,no,yes,no,no,no,no,,,,acceptable,약오른다,yes,yes,1
3,verb-adj,936,373,원하는,adjective,,acceptable,원한다고,acceptable,원한다고,yes,no,unacceptable,원한다고,no,no,no,no,no,no,,,,acceptable,원한다,no,no,1
3,verb-adj,937,373,원하다,verb,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,841,375,어리둥절하다,adjective,"It feel question: not 'it' feels, but I evaluate and think about it as '어리둥절'",acceptable,어리둥절하다고,acceptable,어리둥절하다고,yes,no,unacceptable,어릴둥절하다고,no,yes,no,yes,no,no,,,,acceptable,어리둥절하다,yes,yes,1
3,noun-adj,1423,375,어리둥절,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,842,376,어리석은,adjective,,acceptable,어리석다고,acceptable,어리석다고,yes,yes,unacceptable,어리석다고,no,no,no,no,no,no,,,,acceptable,어리석다,no,no,1
3,noun-adj,843,377,어색하다,adjective,"they, it feel: I evaluate 'them' and 'it'. I feel it ",acceptable,어색하다고,acceptable,어색하다고,yes,no,acceptable,어색하다고,no,yes,no,no,no,no,,,,acceptable,어색하다,yes,yes,1
3,noun-adj,844,377,어색함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,845,378,어이없다,adjective,,acceptable,어이없다고,acceptable,어이없다고,yes,no,acceptable,어이없다고,no,yes,no,no,no,no,,,,acceptable,어이없다,yes,yes,1
3,noun-adj,846,378,어이없음,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,847,379,어지럽다,adjective,physically,acceptable,어지럽다고,acceptable,어지럽다고,yes,no,unacceptable,어지럽다고,no,yes,yes,no,no,yes,,yes,yes,acceptable,어지럽다,yes,yes,1
3,no-pair,847,379,어지럽다,adjective,mentally,acceptable,어지럽다고,acceptable,어지럽다고,yes,yes,unacceptable,어지럽다고,no,no,no,no,no,yes,,yes,yes,acceptable,어지럽다,no,no,2
3,noun-adj,848,380,어처구니없다,adjective,,acceptable,어처구니없다고,acceptable,어처구니없다고,yes,yes,acceptable,어처구니없다고,no,yes,no,no,no,no,,,,acceptable,어처구니없다,yes,yes,1
3,noun-adj,849,380,어처구니없음,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,947,380,위험,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,948,380,위험하다,adjective,meaning as in danger situation ,acceptable,위험하다고,acceptable,위험하다고,yes,no,acceptable,위험하다고,no,yes,no,yes,no,no,,,,acceptable,위험하다,yes,yes,1
3,noun-adj,949,380,위협적이다,adjective,personallity is 'danger' like rude or agressive person or something,acceptable,위협적이라고,acceptable,위협적이라고,yes,yes,acceptable,위협적이라고,no,yes,no,yes,no,no,,,,acceptable,위협적이다,no,yes,1
3,noun-adj,850,381,억울하다,adjective,,acceptable,억울하다고,acceptable,억울하다고,yes,no,unacceptable,억울하다고,no,yes,no,no,no,no,,,,acceptable,억울하다,yes,no,1
3,noun-adj,851,381,억울함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,852,382,얼떨떨하다,adjective,,acceptable,얼떨떨하다고,acceptable,얼떨떨하다고,yes,no,unacceptable,얼떨떨하다고,no,yes,no,no,no,no,,,,acceptable,얼떨떨하다,no,yes,1
3,noun-adj,951,382,유감,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,952,382,유감스러운,adjective,"in all sentence, object omitted",acceptable,유감스럽다고,acceptable,유감스럽다고,yes,no,unacceptable,유감스럽다고,no,no,no,no,no,no,,,,acceptable,유감스럽다,yes,yes,1
3,noun-adj,853,383,엄숙하다,adjective,"I,they Feel: object omission",acceptable,엄숙하다고,acceptable,엄숙하다고,yes,no,acceptable,엄숙하다고,no,yes,no,no,no,no,,,,acceptable,엄숙하다,yes,yes,1
3,noun-adj,854,383,엄숙함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,953,383,유머,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,954,383,유머러스하다,adjective,,acceptable,유머러스하다고,acceptable,유머러스하다고,yes,yes,unacceptable,유머러스하다고,no,no,no,no,no,no,,,,acceptable,유머러스하다,no,yes,1
3,no-pair,955,384,유익하다,adjective,I feel: evaluate something,acceptable,유익하다고,acceptable,유익하다고,yes,yes,acceptable,유익하다고,no,yes,no,no,no,no,,,,acceptable,유익하다,no,yes,1
3,no-pair,856,385,엇나가는,adjective,Behavior or attitude is '엇나감' like be rude ,acceptable,엇나간다고,acceptable,엇나간다고,yes,yes,unacceptable,엇나간다고,no,no,no,no,no,yes,,yes,yes,acceptable,엇나간다,no,no,1
3,no-pair,856,385,엇나가는,adjective,physically '엇나감' like not fit.. (?) ,acceptable,엇나간다고,acceptable,엇나간다고,yes,no,acceptable,엇나간다고,no,yes,yes,no,no,yes,,yes,yes,acceptable,엇나간다,no,no,2
3,noun-adj,956,385,유쾌,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,957,385,유쾌하다,adjective,,acceptable,유쾌하다고,acceptable,유쾌하다고,yes,yes,acceptable,유쾌하다고,no,yes,no,no,no,no,,,,acceptable,유쾌하다,no,yes,1
3,no-pair,857,386,여유있다,adjective,,acceptable,여유있다고,acceptable,여유있다고,yes,no,unacceptable,여유있다고,no,no,no,no,no,no,,,,acceptable,여유있다,no,no,1
3,noun-adj,859,387,역겨움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,860,387,역겹다,adjective,meaning as smell or taste is '역겨움',acceptable,역겹다고,acceptable,역겹다고,yes,yes,acceptable,역겹다고,no,yes,no,no,no,yes,,yes,yes,acceptable,역겹다,no,yes,1
3,noun-adj,860,387,역겹다,adjective,meaning as person's personality or behavior is '역겨움'. such as hateness ,acceptable,역겹다고,acceptable,역겹다고,yes,no,acceptable,역겹다고,no,yes,no,no,no,yes,,yes,yes,acceptable,역겹다,no,yes,2
3,no-pair,960,387,으깨진,adjective,,acceptable,으깨진다고,acceptable,으깨진다고,yes,no,acceptable,으깨진다고,no,yes,yes,no,no,no,,,,acceptable,으깨진다,yes,no,1
3,noun-adj,861,388,역정,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,862,388,역정내는,adjective,,acceptable,역정낸다고,acceptable,역정낸다고,yes,no,unacceptable,역정낸다고,no,no,no,no,no,no,,,,acceptable,역정낸다,yes,no,1
3,no-pair,961,388,으쓱한,adjective,,acceptable,으쓱하다고,acceptable,으쓱하다고,yes,no,unacceptable,으쓱하다고,no,no,no,no,no,no,,,,acceptable,으쓱하다,no,no,1
3,noun-adj,865,390,연민,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,866,390,연민하는,adjective,Feel question: object omission,acceptable,연민한다고,acceptable,연민한다고,yes,no,unacceptable,연민한다고,no,no,no,no,no,no,,,,acceptable,연민한다,no,no,1
3,noun-adj,963,390,은혜,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,964,390,은혜롭다,adjective,,acceptable,은혜롭다고,acceptable,은혜롭다고,yes,no,acceptable,은혜롭다고,no,yes,no,no,no,no,,,,acceptable,은혜롭다,no,yes,1
3,no-pair,868,391,연약하다,adjective,연약함' is not causing or caused. just intrinsic status,acceptable,연약하다고,acceptable,연약하다고,yes,yes,unacceptable,연약하다고,no,yes,no,no,no,no,,,,acceptable,연약하다,no,no,1
3,noun-adj,965,391,음울하다,adjective,,acceptable,음울하다고,acceptable,음울하다고,yes,no,unacceptable,음울하다고,no,no,no,no,no,no,,,,acceptable,음울하다,no,yes,1
3,noun-adj,966,391,음울함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,verb-adj,870,393,열광하는,adjective,,acceptable,열광한다고,acceptable,열광한다고,yes,no,unacceptable,열광한다고,no,no,no,no,no,no,,,,acceptable,열광한다,no,yes,1
3,verb-adj,871,393,열광하다,verb,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,968,393,의기소침하다,adjective,,acceptable,의기소침하다고,acceptable,의기소침하다고,yes,yes,unacceptable,의기소침하다고,no,no,no,no,no,no,,,,acceptable,의기소침하다,no,no,1
3,noun-adj,969,394,의기양양,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,970,394,의기양양하다,adjective,,acceptable,의기양양하다고,acceptable,의기양양하다고,yes,no,unacceptable,의기양양하다고,no,no,no,no,no,no,,,,acceptable,의기양양하다,no,no,1
3,no-pair,873,395,열띠다,adjective,,acceptable,열띠다고,acceptable,열띠다고,yes,no,acceptable,열띠다고,no,yes,no,no,no,no,,,,acceptable,열띠다,yes,yes,1
3,no-pair,971,395,의식하는,adjective,,acceptable,의식한다고,acceptable,의식한다고,yes,no,unacceptable,의식한다고,no,no,no,no,no,no,,,,acceptable,의식한다,no,no,1
3,no-pair,874,396,열렬하다,adjective,,acceptable,열렬하다고,acceptable,열렬하다고,yes,no,unacceptable,열렬하다고,no,no,no,no,no,no,,,,acceptable,열렬하다,yes,yes,1
3,noun-adj,972,396,의심,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,973,396,의심스럽다,adjective,feel question: object omission ,acceptable,의심스럽다고,acceptable,의심스럽다고,yes,no,acceptable,의심스럽다고,no,yes,no,no,no,no,,,,acceptable,의심스럽다,no,yes,1
3,noun-adj,974,396,의심쩍다,adjective,same meaning with '의심스럽다',acceptable,의심쩍다고,acceptable,의심쩍다고,yes,no,acceptable,의심쩍다고,no,yes,no,no,no,no,,,,acceptable,의심쩍다,no,yes,1
3,noun-adj,875,397,열망,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,876,397,열망하는,adjective,,acceptable,열망한다고,acceptable,열망한다고,yes,no,unacceptable,열망한다고,no,no,no,no,no,no,,,,acceptable,열망한다,yes,no,1
3,no-pair,975,397,의아하다,adjective,,unacceptable,의미한다고,unacceptable,의미한다고,no,no,acceptable,의미한다고,no,yes,no,no,no,no,,,,acceptable,의아하다,no,yes,1
3,no-pair,878,398,열받다,adjective,열받다' transforms to '열받는다고',acceptable,열받는다고,acceptable,열받는다고,yes,yes,acceptable,열받는다고,no,yes,no,no,no,no,,,,acceptable,열받는다,yes,yes,1
3,noun-adj,879,399,열정,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,880,399,열정적인,adjective,,acceptable,열정적이라고,acceptable,열정적이라고,yes,no,unacceptable,열정적이라고,no,no,no,no,no,no,,,,acceptable,열정적이다,no,no,1
3,noun-adj,982,403,이해심,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,983,403,이해심있는,adjective,,acceptable,이해심있다고,acceptable,이해심있다고,yes,no,unacceptable,이해심있다고,no,no,no,no,no,no,,,,acceptable,이해심 있다,no,no,1
3,noun-adj,985,404,익살스럽다,adjective,,acceptable,익살스럽다고,acceptable,익살스럽다고,yes,yes,acceptable,익살스럽다고,no,yes,no,no,no,no,,,,acceptable,익살스럽다,no,yes,1
3,noun-adj,986,404,익살,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,987,405,인상적이다,adjective,feel question: with out object- Evaluate myself. with object(omitted)-evaluate others,acceptable,인상적이라고,acceptable,인상적이라고,yes,no,acceptable,인상적이라고,no,yes,no,no,no,no,,,,acceptable,인상적이다,no,yes,1
3,noun-adj,988,405,인상적임,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,991,408,잃어버린,adjective,,unacceptable,잃어버린다고,unacceptable,잃어버린다고,yes,no,unacceptable,잃어버린다고,no,no,no,no,no,no,,,,unacceptable,잃어버린다,no,no,1
3,noun-adj,999,413,자랑스럽다,adjective,"feel is awqward to '자랑스러움' instread of feel, we use think ",unacceptable,자랑스럽다고,unacceptable,자랑스럽다고,yes,no,unacceptable,자랑스럽다고,no,yes,no,no,no,no,,,,acceptable,자랑스럽다,no,yes,1
3,noun-adj,1425,413,자랑스러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1000,414,자만심,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1001,414,자만하는,adjective,자만한다고' is more profer ,acceptable,자만한다고,acceptable,자만한다고,yes,no,unacceptable,자만한다고,no,no,no,no,no,no,,,,acceptable,자만한다,no,no,1
3,noun-adj,1004,417,자신감,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1005,417,자신만만하다,adjective,,acceptable,자신만만하다고,acceptable,자신만만하다고,yes,no,unacceptable,자신만만하다고,no,no,no,no,no,no,,,,acceptable,자신만만하다,no,no,1
3,noun-adj,1006,417,자신있다,adjective,,acceptable,자신있다고,acceptable,자신있다고,yes,no,unacceptable,자신있다고,no,yes,no,no,no,no,,,,acceptable,자신있다,no,no,1
3,noun-adj,1008,418,자유로움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1009,418,자유롭다,adjective,,acceptable,자유롭다고,acceptable,자유롭다고,yes,no,acceptable,자유롭다고,no,yes,no,no,no,no,,,,acceptable,자유롭다,yes,yes,1
3,noun-adj,1014,423,자포자기,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1016,423,자포자기한,adjective,,acceptable,자포자기한다고,acceptable,자포자기한다고,yes,no,unacceptable,자포자기한다고,no,no,no,no,no,no,,,,acceptable,자포자기한다,no,no,1
3,noun-adj,1017,424,잔인하다,adjective,,acceptable,잔인하다고,acceptable,잔인하다고,yes,yes,acceptable,잔인하다고,no,yes,no,no,no,no,,,,acceptable,잔인하다,yes,yes,1
3,noun-adj,1018,424,잔인함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,1019,425,잔잔하다,adjective,,acceptable,잔잔하다고,acceptable,잔잔하다고,yes,yes,acceptable,잔잔하다고,no,yes,no,no,no,no,,,,acceptable,잔잔하다,yes,yes,1
3,no-pair,1020,426,잘난척하는,adjective,,acceptable,잘난척한다고,acceptable,잘난척한다고,yes,yes,unacceptable,잘난척한다고,no,no,no,no,no,no,,,,acceptable,잘난척한다,no,no,1
3,noun-adj,1021,427,재미,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1022,427,재미없다,adjective,,acceptable,재미없다고,acceptable,재미없다고,yes,no,acceptable,재미없다고,no,yes,no,no,no,no,,,,acceptable,재미없다,yes,yes,1
3,noun-adj,1024,427,재미있다,adjective,,acceptable,재미있다고,acceptable,재미있다고,yes,no,acceptable,재미있다고,no,yes,no,no,no,no,,,,acceptable,재미있다,yes,yes,1
1,noun-adj,1176,433,충성,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1177,433,충성스럽다,adjective,그들은 (누구가) 충성스럽다고 느낀다,acceptable,충성스럽다고,acceptable,충성스럽다고,no,no,unacceptable,충성스럽다고,no,no,no,no,no,no,,,,acceptable,충성스럽다,no,no,1
1,noun-adj,1181,436,측은하다,adjective,,acceptable,측은하다고,acceptable,측은하다고,yes,no,unacceptable,측은하다고,no,no,no,no,no,no,,,,acceptable,측은하다,no,yes,1
1,noun-adj,1182,436,측은함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,1183,437,치떨리다,adjective,past tense sound more natural,unacceptable,치떨린다고,unacceptable,치떨린다고,yes,no,unacceptable,치떨린다고,no,no,no,no,no,yes,,yes,yes,acceptable,치떨렸다,yes,yes,1
1,no-pair,1183,437,치떨리다,adjective,Literally shaking tooth,acceptable,치떨린다고,acceptable,치떨린다고,yes,no,unacceptable,치떨린다고,no,no,yes,no,no,yes,,yes,yes,acceptable,치떨렸다,yes,yes,2
1,no-pair,1184,438,치열하다,adjective,,acceptable,치열하다고,acceptable,치열하다고,no,no,unacceptable,치열하다고,no,no,no,no,no,no,,,,acceptable,치열하다,yes,no,1
1,noun-adj,1185,439,치욕,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1186,439,치욕스럽다,adjective,,acceptable,치욕스럽다고,acceptable,치욕스럽다고,yes,no,unacceptable,치욕스럽다고,no,no,no,no,no,no,,,,acceptable,치욕스럽다,no,yes,1
1,no-pair,1188,441,친근하다,adjective,,acceptable,친근하다고,acceptable,친근하다고,no,no,unacceptable,친근하다고,no,no,no,no,no,no,,,,acceptable,친근하다,yes,no,1
1,noun-adj,1189,442,친밀감,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1190,442,친밀하다,adjective,친밀 need object that feel that emotion,acceptable,친밀하다고,acceptable,친밀하다고,no,no,unacceptable,친밀하다고,no,no,no,no,no,no,,,,acceptable,친밀하다,no,no,1
1,noun-adj,1191,443,친애,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1192,443,친애하는,adjective,친애한다고 느낀다 feel very awkward.,acceptable,친애한다고,acceptable,친애한다고,yes,no,unacceptable,친애한다고,no,no,no,no,no,no,,,,acceptable,친애한다,no,no,1
1,noun-adj,1194,444,친절,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1195,444,친절하다,adjective,나는 친절하다 = I am kind person,acceptable,친절하다고,acceptable,친절하다고,no,no,unacceptable,친절하다고,no,no,no,no,no,no,,,,acceptable,친절하다,yes,no,1
1,noun-adj,1196,445,침울하다,adjective,,acceptable,침울하다고,acceptable,침울하다고,yes,no,unacceptable,침울하다고,no,no,no,no,no,no,,,,acceptable,침울하다,no,yes,1
1,noun-adj,1197,445,침울함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,verb-adj,1201,448,켕기는,adjective,,acceptable,켕긴다고,acceptable,켕긴다고,yes,no,unacceptable,켕긴다고,no,no,no,no,no,no,,,,acceptable,켕긴다,yes,yes,1
1,verb-adj,1202,448,켕기다,verb,,,,,,,,,,,,,,,,,,,,,,,
1,no-pair,1208,453,쿨하다,adjective,need object,acceptable,쿨하다고,acceptable,쿨하다고,no,no,unacceptable,쿨하다고,no,no,no,no,no,no,,,,acceptable,쿨하다,yes,no,1
1,noun-adj,1209,454,타산,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1210,454,타산적인,adjective,나는 (누군가가) 타산적이라고 느낀다,acceptable,타산적이라고,acceptable,타산적이라고,no,no,unacceptable,타산적이라고,no,no,no,no,no,no,,,,acceptable,타산적이다,no,no,1
1,noun-adj,1211,455,탐욕,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1212,455,탐욕스러운,adjective,,acceptable,탐욕스럽다고,acceptable,탐욕스럽다고,no,no,unacceptable,탐욕스럽다고,no,no,no,no,no,no,,,,acceptable,탐욕스럽다,no,no,1
1,no-pair,1214,457,태평스럽다,adjective,,acceptable,태평스럽다고,acceptable,태평스럽다고,no,no,unacceptable,태평하다고,no,no,no,no,no,no,,,,acceptable,태평스럽다,yes,yes,1
1,no-pair,1216,458,토나온다,adjective,emotionally,acceptable,토나온다고,acceptable,토나온다고,yes,no,unacceptable,토나온다고,no,no,no,no,no,yes,,no,yes,acceptable,토나온다,no,yes,1
1,no-pair,1216,458,토나온다,adjective,physically,acceptable,토나온다고,acceptable,토나온다고,yes,no,unacceptable,토나온다고,no,no,yes,no,no,yes,,no,yes,acceptable,토나온다,no,yes,2
1,verb-adj,1217,459,토라지다,verb,,,,,,,,,,,,,,,,,,,,,,,
1,verb-adj,1218,459,토라진,adjective,,unacceptable,토라진다고,unacceptable,토라진다고,yes,no,unacceptable,토라진다고,no,no,no,no,no,no,,,,acceptable,토라졌다,no,yes,1
1,noun-adj,1222,462,통분,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,1223,462,통분하다,adjective,,acceptable,통분하다고,acceptable,통분하다고,yes,no,unacceptable,통분하다고,no,no,no,no,no,no,,,,acceptable,통분하다,no,yes,1
1,no-pair,1228,466,투덜대는,adjective,,acceptable,투덜댄다고,acceptable,투덜댄다고,no,no,unacceptable,투덜댄다고,no,no,no,no,no,no,,,,acceptable,투덜댄다,no,no,1
1,no-pair,1229,467,판단하는,adjective,,unacceptable,판단한다고,unacceptable,판단한다고,no,no,unacceptable,판단한다고,no,no,no,no,no,no,,,,acceptable,판단한다,no,no,1
1,noun-adj,1232,470,편안하다,adjective,,acceptable,편안하다고,acceptable,편안하다고,yes,no,unacceptable,편안하다고,no,no,no,no,no,no,,,,acceptable,편안하다,yes,yes,1
1,noun-adj,1234,470,편안,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1235,471,편하다,adjective,,acceptable,편하다고,acceptable,편하다고,yes,no,unacceptable,편하다고,no,no,no,no,no,no,,,,acceptable,편하다,yes,yes,1
2,noun-adj,1236,471,편함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1237,472,평가,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1238,472,평가하는,adjective,object needed,unacceptable,평가한다고,unacceptable,평가한다고,no,no,unacceptable,평가한다고,no,no,no,no,no,no,,,,acceptable,평가한다,no,no,1
2,noun-adj,1240,473,평안,noun,,,,,,,,,,,,,,,,,,,,,,,
